amount,total,price,type
0.02523,59.195889999999835,42822.74,buy
0.00198,59.19786999999984,42821.42,buy
0.00046,59.198329999999835,42821.08,buy
0.0004,59.198729999999834,42820.94,buy
0.0093,59.20802999999984,42820.76,buy
0.02025,59.228279999999835,42820.51,buy
0.00046,59.22873999999983,42820.27,buy
0.05179,59.28052999999983,42820.0,buy
0.00046,59.280989999999825,42819.97,buy
0.018,59.298989999999826,42819.45,buy
0.00029,59.299279999999825,42819.29,buy
0.00137,59.30064999999983,42819.24,buy
0.00046,59.301109999999824,42818.46,buy
0.08294,59.384049999999824,42818.19,buy
0.00025,59.384299999999826,42816.9,buy
0.00541,59.38970999999982,42816.53,buy
0.001,59.39070999999982,42816.32,buy
0.00278,59.39348999999982,42815.99,buy
0.00255,59.39603999999982,42815.24,buy
0.00025,59.39628999999982,42813.36,buy
0.00677,59.403059999999826,42813.0,buy
0.04664,59.44969999999982,42811.7,buy
0.01083,59.46052999999982,42810.12,buy
0.0101,59.47062999999982,42810.0,buy
0.00034,59.470969999999824,42808.98,buy
0.00046,59.47142999999982,42808.96,buy
0.00087,59.47229999999982,42808.3,buy
0.00078,59.47307999999982,42807.14,buy
0.00129,59.474369999999816,42806.79,buy
0.00158,59.47594999999981,42806.12,buy
0.00047,59.47641999999981,42806.11,buy
0.00058,59.47699999999981,42805.04,buy
0.00026,59.47725999999981,42803.97,buy
0.00046,59.477719999999806,42803.93,buy
0.00131,59.4790299999998,42803.28,buy
0.00046,59.4794899999998,42801.67,buy
0.00242,59.4819099999998,42801.59,buy
0.00047,59.4823799999998,42801.41,buy
0.0025,59.4848799999998,42801.0,buy
0.12598,59.610859999999796,42800.0,buy
0.00046,59.61131999999979,42799.9,buy
0.00199,59.61330999999979,42799.45,buy
0.00028,59.61358999999979,42797.99,buy
0.00046,59.614049999999786,42797.97,buy
0.00037,59.61441999999978,42797.49,buy
0.00194,59.61635999999978,42795.7,buy
0.0101,59.62645999999978,42795.0,buy
0.00194,59.62839999999978,42794.89,buy
0.00278,59.63117999999978,42794.66,buy
0.00116,59.63233999999978,42793.25,buy
0.00028,59.632619999999775,42793.22,buy
0.0255,59.658119999999776,42792.82,buy
0.00875,59.666869999999776,42792.74,buy
0.00125,59.668119999999774,42791.85,buy
0.00025,59.668369999999776,42790.81,buy
0.00255,59.670919999999775,42790.66,buy
0.00028,59.67119999999977,42790.3,buy
0.00058,59.67177999999977,42790.0,buy
0.00046,59.67223999999977,42789.41,buy
0.35,60.02223999999977,42788.0,buy
0.0003,60.02253999999977,42787.44,buy
0.00071,60.02324999999977,42787.3,buy
0.00048,60.02372999999977,42786.96,buy
0.00048,60.024209999999776,42786.39,buy
0.00054,60.02474999999978,42785.71,buy
0.00039,60.02513999999978,42785.67,buy
0.91123,60.93636999999978,42785.53,buy
0.00028,60.93664999999978,42785.11,buy
0.00118,60.93782999999978,42784.45,buy
0.00053,60.938359999999776,42784.07,buy
0.00057,60.93892999999978,42783.78,buy
0.00046,60.939389999999776,42783.42,buy
0.005,60.94438999999978,42783.33,buy
0.00229,60.94667999999978,42782.6,buy
0.00094,60.94761999999978,42781.66,buy
0.00289,60.95050999999978,42781.25,buy
0.00935,60.95985999999978,42781.09,buy
0.00129,60.961149999999776,42780.53,buy
0.00236,60.96350999999978,42780.5,buy
0.00897,60.97247999999978,42780.18,buy
0.00117,60.97364999999978,42780.1,buy
4.67515,65.64879999999978,42780.01,buy
0.0607,65.70949999999978,42780.0,buy
0.00048,65.70997999999977,42778.62,buy
0.07001,65.77998999999977,42778.58,buy
0.0004,65.78038999999977,42778.16,buy
0.01,65.79038999999977,42777.77,buy
0.00078,65.79116999999978,42777.55,buy
0.00732,65.79848999999979,42777.39,buy
0.00224,65.80072999999979,42775.51,buy
0.00046,65.80118999999979,42775.0,buy
0.00046,65.8016499999998,42774.89,buy
0.00052,65.80216999999979,42774.44,buy
0.00051,65.8026799999998,42773.98,buy
0.00278,65.8054599999998,42773.34,buy
0.00047,65.8059299999998,42772.97,buy
0.00027,65.8061999999998,42772.72,buy
0.00069,65.80688999999981,42770.89,buy
0.00095,65.80783999999981,42770.27,buy
0.01116,65.81899999999982,42770.14,buy
0.00046,65.81945999999982,42769.79,buy
0.00046,65.81991999999983,42769.69,buy
0.00025,65.82016999999982,42769.56,buy
0.00087,65.82103999999983,42769.5,buy
0.00064,65.82167999999983,42769.44,buy
0.00678,65.82845999999984,42768.96,buy
0.0008,65.82925999999983,42768.51,buy
0.00053,65.82978999999983,42767.39,buy
0.00046,65.83024999999984,42767.38,buy
0.0005,65.83074999999984,42766.52,buy
0.00256,65.83330999999984,42766.1,buy
0.00024,65.83354999999985,42765.81,buy
0.0101,65.84364999999984,42765.0,buy
0.00389,65.84753999999984,42762.74,buy
0.00638,65.85391999999983,42761.38,buy
0.002,65.85591999999983,42761.22,buy
0.00046,65.85637999999983,42760.38,buy
0.00054,65.85691999999983,42760.15,buy
0.0506,65.90751999999983,42760.0,buy
0.00196,65.90947999999983,42757.93,buy
0.054,65.96347999999983,42756.63,buy
0.70551,66.66898999999984,42756.0,buy
0.00047,66.66945999999984,42755.81,buy
0.00218,66.67163999999984,42755.1,buy
0.00071,66.67234999999984,42754.83,buy
0.00129,66.67363999999984,42754.28,buy
0.00026,66.67389999999983,42754.14,buy
0.00194,66.67583999999984,42752.24,buy
0.00156,66.67739999999984,42752.19,buy
0.00278,66.68017999999984,42752.03,buy
0.0025,66.68267999999983,42751.0,buy
0.00143,66.68410999999983,42750.25,buy
0.06721,66.75131999999984,42750.0,buy
0.00046,66.75177999999984,42748.95,buy
0.00078,66.75255999999985,42747.95,buy
0.00046,66.75301999999985,42745.87,buy
0.00025,66.75326999999984,42744.89,buy
0.00273,66.75599999999984,42743.81,buy
0.00131,66.75730999999985,42743.61,buy
0.00057,66.75787999999984,42742.84,buy
0.01,66.76787999999985,42742.04,buy
0.00099,66.76886999999985,42742.0,buy
0.00256,66.77142999999985,42741.55,buy
0.00028,66.77170999999986,42740.39,buy
0.00048,66.77218999999985,42740.15,buy
0.0513,66.82348999999985,42740.0,buy
0.00026,66.82374999999985,42739.86,buy
0.00266,66.82640999999985,42739.36,buy
0.0005,66.82690999999986,42739.13,buy
0.00028,66.82718999999986,42738.3,buy
0.0106,66.83778999999986,42738.1,buy
0.00026,66.83804999999985,42737.61,buy
0.00047,66.83851999999986,42736.19,buy
0.59903,67.43754999999986,42735.56,buy
0.0004,67.43794999999986,42735.42,buy
0.00068,67.43862999999986,42735.21,buy
0.0101,67.44872999999986,42735.0,buy
0.00025,67.44897999999985,42734.93,buy
0.00541,67.45438999999985,42734.87,buy
0.00609,67.46047999999985,42733.98,buy
0.00046,67.46093999999985,42733.85,buy
0.00125,67.46218999999985,42733.38,buy
0.86382,68.32600999999985,42733.07,buy
0.00932,68.33532999999986,42731.74,buy
0.00033,68.33565999999986,42731.54,buy
0.00046,68.33611999999987,42731.37,buy
0.00085,68.33696999999987,42731.09,buy
0.00088,68.33784999999986,42730.74,buy
0.00278,68.34062999999986,42730.73,buy
0.00046,68.34108999999987,42730.03,buy
0.00198,68.34306999999987,42729.59,buy
0.0013,68.34436999999987,42728.04,buy
0.00117,68.34553999999987,42727.73,buy
0.00089,68.34642999999987,42727.68,buy
0.00046,68.34688999999987,42727.39,buy
0.00057,68.34745999999987,42726.47,buy
0.02,68.36745999999987,42725.43,buy
0.00051,68.36796999999987,42725.23,buy
0.00243,68.37039999999988,42725.09,buy
0.00678,68.37717999999988,42724.91,buy
0.00475,68.38192999999988,42724.59,buy
0.00047,68.38239999999989,42723.61,buy
0.00031,68.38270999999989,42723.59,buy
0.00162,68.38432999999989,42721.43,buy
0.01053,68.3948599999999,42720.01,buy
0.0607,68.45555999999989,42720.0,buy
0.00052,68.45607999999989,42719.98,buy
0.00047,68.4565499999999,42718.6,buy
0.00063,68.4571799999999,42718.37,buy
0.00078,68.4579599999999,42718.36,buy
0.00819,68.4661499999999,42718.12,buy
0.00025,68.4663999999999,42717.94,buy
0.00033,68.4667299999999,42717.86,buy
0.00046,68.4671899999999,42717.38,buy
0.00256,68.4697499999999,42717.02,buy
0.00046,68.47020999999991,42716.87,buy
0.00239,68.47259999999991,42716.45,buy
0.00376,68.47635999999991,42716.28,buy
0.00047,68.47682999999992,42715.61,buy
0.00301,68.47983999999992,42715.19,buy
0.00213,68.48196999999992,42714.28,buy
0.00047,68.48243999999993,42711.54,buy
0.0036,68.48603999999993,42711.45,buy
0.0005,68.48653999999993,42711.34,buy
0.00052,68.48705999999993,42711.11,buy
0.00232,68.48937999999993,42710.72,buy
0.00025,68.48962999999992,42710.0,buy
0.00195,68.49157999999991,42709.64,buy
0.00046,68.49203999999992,42709.5,buy
0.00278,68.49481999999992,42709.45,buy
0.03272,68.52753999999992,42708.77,buy
0.01027,68.53780999999992,42708.5,buy
0.00035,68.53815999999992,42707.86,buy
0.00069,68.53884999999993,42707.28,buy
0.00033,68.53917999999993,42706.41,buy
0.00039,68.53956999999993,42705.15,buy
0.00166,68.54122999999993,42705.01,buy
0.0101,68.55132999999992,42705.0,buy
0.00046,68.55178999999993,42704.47,buy
0.00158,68.55336999999993,42704.08,buy
0.00046,68.55382999999993,42702.38,buy
0.24729,68.80111999999994,42702.27,buy
0.0007,68.80181999999994,42702.23,buy
0.00071,68.80252999999993,42701.9,buy
0.0013,68.80382999999993,42701.83,buy
0.00047,68.80429999999994,42701.09,buy
0.0013,68.80559999999994,42701.02,buy
0.00235,68.80794999999995,42701.0,buy
0.00047,68.80841999999996,42700.47,buy
0.11386,68.92227999999996,42700.0,buy
0.00234,68.92461999999996,42699.0,buy
0.00025,68.92486999999996,42698.97,buy
0.00044,68.92530999999995,42696.74,buy
0.01126,68.93656999999995,42695.62,buy
0.00092,68.93748999999994,42695.51,buy
0.0005,68.93798999999994,42694.95,buy
0.00156,68.93954999999994,42693.68,buy
0.00048,68.94002999999994,42693.39,buy
0.0004,68.94042999999994,42692.72,buy
0.00256,68.94298999999994,42692.5,buy
0.00059,68.94357999999994,42692.3,buy
0.00088,68.94445999999994,42692.01,buy
0.0578,69.00225999999994,42692.0,buy
0.00066,69.00291999999993,42691.31,buy
0.00613,69.00904999999993,42690.8,buy
0.0255,69.03454999999992,42690.25,buy
0.00139,69.03593999999993,42690.04,buy
0.0101,69.04603999999992,42690.0,buy
0.018,69.06403999999992,42688.8,buy
0.00078,69.06481999999993,42688.77,buy
0.00094,69.06575999999993,42688.76,buy
0.00899,69.07474999999992,42688.68,buy
0.00278,69.07752999999992,42688.17,buy
0.00028,69.07780999999993,42688.04,buy
0.28,69.35780999999993,42688.0,buy
0.00046,69.35826999999993,42687.89,buy
0.0007,69.35896999999993,42686.83,buy
0.00363,69.36259999999993,42686.24,buy
0.00078,69.36337999999994,42686.01,buy
0.00075,69.36412999999993,42684.99,buy
0.0009,69.36502999999993,42684.21,buy
0.00198,69.36700999999994,42683.67,buy
0.00028,69.36728999999994,42682.86,buy
0.00046,69.36774999999994,42682.48,buy
0.0023,69.37004999999995,42681.6,buy
0.00679,69.37683999999994,42680.86,buy
0.00124,69.37807999999994,42680.85,buy
0.00049,69.37856999999994,42680.68,buy
0.00137,69.37993999999993,42680.19,buy
0.0506,69.43053999999994,42680.0,buy
0.01119,69.44172999999994,42679.9,buy
0.00231,69.44403999999993,42678.4,buy
0.00041,69.44444999999993,42677.97,buy
0.00026,69.44470999999993,42675.84,buy
0.0013,69.44600999999993,42675.62,buy
0.01136,69.45736999999993,42675.0,buy
0.00027,69.45763999999993,42674.73,buy
0.00117,69.45880999999993,42673.47,buy
0.00046,69.45926999999993,42673.41,buy
0.00079,69.46005999999993,42672.96,buy
0.00047,69.46052999999993,42672.79,buy
0.00218,69.46270999999993,42672.77,buy
0.00047,69.46317999999994,42672.38,buy
0.00028,69.46345999999994,42670.43,buy
0.00025,69.46370999999994,42670.11,buy
0.00025,69.46395999999993,42670.0,buy
0.00082,69.46477999999993,42669.33,buy
0.00256,69.46733999999994,42667.99,buy
0.00232,69.46965999999993,42667.72,buy
0.00156,69.47121999999993,42667.13,buy
0.00195,69.47316999999993,42667.07,buy
0.002,69.47516999999992,42667.05,buy
0.00279,69.47795999999992,42666.9,buy
0.00058,69.47853999999992,42666.66,buy
0.00065,69.47918999999992,42666.33,buy
0.00052,69.47970999999991,42665.59,buy
0.00117,69.48087999999991,42665.25,buy
0.00527,69.48614999999991,42663.75,buy
0.0003,69.4864499999999,42662.06,buy
0.00638,69.4928299999999,42661.02,buy
0.00047,69.4932999999999,42660.6,buy
0.0607,69.5539999999999,42660.0,buy
0.00078,69.55477999999991,42659.18,buy
0.00024,69.55501999999991,42659.0,buy
0.00047,69.55548999999992,42658.99,buy
0.00048,69.55596999999992,42658.97,buy
0.00046,69.55642999999992,42658.93,buy
0.00047,69.55689999999993,42658.11,buy
0.0016,69.55849999999992,42657.14,buy
0.0039,69.56239999999993,42656.6,buy
1.01747,70.57986999999993,42656.0,buy
0.1,70.67986999999992,42654.45,buy
0.00109,70.68095999999993,42654.38,buy
0.00327,70.68422999999993,42654.11,buy
0.00034,70.68456999999992,42653.99,buy
0.00706,70.69162999999992,42653.55,buy
0.00088,70.69250999999991,42653.33,buy
0.00541,70.69791999999991,42653.22,buy
0.00243,70.70034999999991,42653.06,buy
0.0003,70.70064999999991,42651.57,buy
0.00049,70.70113999999991,42650.17,buy
0.0004,70.70153999999991,42650.06,buy
0.00037,70.70190999999991,42650.0,buy
0.0013,70.70320999999991,42649.44,buy
0.00243,70.70563999999992,42648.73,buy
0.00151,70.70714999999991,42648.02,buy
0.00236,70.70950999999991,42647.76,buy
0.00046,70.70996999999991,42647.62,buy
0.00048,70.71044999999991,42646.69,buy
0.00279,70.71323999999991,42645.65,buy
0.0101,70.72333999999991,42645.0,buy
0.00095,70.72428999999991,42644.78,buy
0.00046,70.72474999999991,42644.46,buy
0.00069,70.72543999999992,42643.76,buy
0.00256,70.72799999999992,42643.5,buy
0.00051,70.72850999999993,42643.09,buy
0.00934,70.73784999999992,42642.91,buy
0.00045,70.73829999999992,42641.02,buy
0.00069,70.73898999999993,42640.1,buy
0.05325,70.79223999999994,42640.0,buy
0.0008,70.79303999999993,42639.7,buy
0.00025,70.79328999999993,42639.33,buy
0.00198,70.79526999999993,42637.75,buy
0.00128,70.79654999999993,42637.73,buy
0.0068,70.80334999999992,42636.82,buy
0.00074,70.80408999999992,42633.5,buy
0.0009,70.80498999999992,42633.37,buy
0.08143,70.88641999999992,42633.0,buy
0.00047,70.88688999999992,42632.11,buy
0.00028,70.88716999999993,42630.5,buy
0.00065,70.88781999999992,42630.49,buy
0.01738,70.90519999999992,42630.0,buy
0.00046,70.90565999999993,42629.99,buy
0.00078,70.90643999999993,42629.59,buy
0.00487,70.91130999999993,42628.79,buy
0.00047,70.91177999999994,42626.88,buy
0.00044,70.91221999999993,42626.81,buy
0.00028,70.91249999999994,42625.42,buy
0.00047,70.91296999999994,42625.31,buy
0.00875,70.92171999999995,42625.0,buy
0.00039,70.92210999999995,42624.62,buy
0.00195,70.92405999999994,42624.55,buy
0.00279,70.92684999999994,42624.4,buy
0.0005,70.92734999999995,42623.5,buy
0.0013,70.92864999999995,42623.27,buy
0.00117,70.92981999999995,42622.36,buy
0.0015,70.93131999999994,42621.64,buy
0.0019,70.93321999999995,42620.02,buy
0.00031,70.93352999999995,42620.01,buy
0.0506,70.98412999999995,42620.0,buy
0.00047,70.98459999999996,42619.3,buy
0.00256,70.98715999999996,42619.02,buy
0.00233,70.98948999999996,42618.89,buy
0.00047,70.98995999999997,42618.73,buy
0.88324,71.87319999999997,42618.54,buy
0.00272,71.87591999999997,42618.18,buy
0.00131,71.87722999999997,42617.09,buy
0.00082,71.87804999999997,42616.99,buy
0.00071,71.87875999999997,42616.67,buy
0.00232,71.88107999999997,42616.07,buy
0.00046,71.88153999999997,42615.53,buy
0.02025,71.90178999999998,42615.38,buy
0.00878,71.91056999999998,42615.29,buy
0.0101,71.92066999999997,42615.0,buy
0.02624,71.94690999999997,42614.67,buy
0.00046,71.94736999999998,42613.44,buy
0.00143,71.94879999999998,42613.0,buy
0.00126,71.95005999999998,42612.24,buy
0.00026,71.95031999999998,42611.93,buy
0.00128,71.95159999999997,42611.28,buy
0.00052,71.95211999999997,42611.27,buy
0.0015,71.95361999999996,42611.11,buy
0.00055,71.95416999999996,42610.0,buy
0.00026,71.95442999999996,42609.78,buy
0.00229,71.95671999999996,42608.69,buy
0.00159,71.95830999999995,42608.13,buy
0.60184,72.56014999999995,42608.02,buy
0.0004,72.56054999999995,42607.45,buy
0.00025,72.56079999999994,42607.14,buy
0.01013,72.57092999999995,42607.0,buy
0.00047,72.57139999999995,42605.63,buy
0.00025,72.57164999999995,42605.5,buy
0.01,72.58164999999995,42604.63,buy
0.00279,72.58443999999996,42603.17,buy
0.00035,72.58478999999996,42602.53,buy
0.00158,72.58636999999996,42602.04,buy
0.00113,72.58749999999996,42601.88,buy
0.00047,72.58796999999997,42601.07,buy
0.00722,72.59518999999997,42601.0,buy
0.00048,72.59566999999997,42600.03,buy
3.64405,76.23971999999998,42600.0,buy
0.00068,76.24039999999998,42598.86,buy
0.00046,76.24085999999998,42598.67,buy
0.00025,76.24110999999998,42597.4,buy
0.00901,76.25011999999998,42597.37,buy
0.0013,76.25141999999998,42597.12,buy
0.00046,76.25187999999999,42596.74,buy
0.0025,76.25437999999998,42596.45,buy
0.00047,76.25484999999999,42595.04,buy
0.00257,76.25742,42594.56,buy
0.21463,76.47205,42594.51,buy
0.00704,76.47909,42593.75,buy
0.0068,76.48589,42592.77,buy
0.00198,76.48787,42591.83,buy
0.0005,76.48837,42590.54,buy
0.00025,76.48862,42590.36,buy
0.01121,76.49983,42589.85,buy
0.00089,76.50072,42589.55,buy
0.00085,76.50157,42588.44,buy
0.0255,76.52707,42587.69,buy
0.00047,76.52754,42586.61,buy
0.00028,76.52782,42586.38,buy
0.00028,76.52810000000001,42586.07,buy
0.00035,76.52845,42585.42,buy
0.001,76.52945000000001,42585.03,buy
0.0101,76.53955,42585.0,buy
0.00031,76.53986,42584.75,buy
0.00079,76.54065,42584.42,buy
0.01115,76.5518,42584.2,buy
0.00195,76.55375,42582.73,buy
0.00035,76.55409999999999,42582.64,buy
0.0005,76.5546,42582.27,buy
0.00156,76.55615999999999,42582.24,buy
0.00195,76.55810999999999,42582.07,buy
0.00279,76.56089999999999,42581.94,buy
0.00113,76.56203,42581.63,buy
0.0048,76.56683,42581.39,buy
0.00063,76.56746,42580.9,buy
0.00069,76.56815,42580.33,buy
0.08153,76.64968,42580.0,buy
0.0024,76.65208,42579.06,buy
0.0032,76.65528,42579.0,buy
0.0103,76.66558,42578.69,buy
0.00047,76.66605000000001,42578.51,buy
0.00046,76.66651000000002,42577.29,buy
0.00704,76.67355000000002,42577.0,buy
0.00133,76.67488000000002,42576.86,buy
0.00088,76.67576000000001,42576.05,buy
0.00034,76.6761,42575.34,buy
0.00359,76.67969000000001,42575.01,buy
0.01648,76.69617000000001,42573.58,buy
0.00183,76.69800000000001,42572.96,buy
0.00047,76.69847000000001,42572.84,buy
0.00057,76.69904000000001,42572.72,buy
0.00243,76.70147000000001,42572.51,buy
0.00651,76.70798000000002,42572.45,buy
0.00079,76.70877000000002,42572.44,buy
0.00047,76.70924000000002,42572.16,buy
0.00052,76.70976000000002,42571.69,buy
0.00541,76.71517000000001,42571.57,buy
0.66,77.37517000000001,42571.51,buy
0.10035,77.47552000000002,42571.42,buy
0.00055,77.47607000000002,42571.36,buy
0.0013,77.47737000000002,42570.98,buy
0.00117,77.47854000000002,42570.61,buy
0.00257,77.48111000000003,42570.11,buy
0.005,77.48611000000002,42570.02,buy
0.08314,77.56925000000003,42570.0,buy
0.00046,77.56971000000003,42569.87,buy
0.00118,77.57089000000003,42569.33,buy
0.00039,77.57128000000003,42569.3,buy
0.00076,77.57204000000003,42568.76,buy
0.00042,77.57246000000004,42568.55,buy
0.00028,77.57274000000004,42568.05,buy
0.50049,78.07323000000004,42566.66,buy
5.87367,83.94690000000004,42566.01,buy
1.6,85.54690000000004,42566.0,buy
0.0246,85.57150000000004,42565.79,buy
0.00047,85.57197000000005,42565.59,buy
0.2299,85.80187000000005,42565.0,buy
0.0004,85.80227000000005,42564.88,buy
0.00275,85.80502000000006,42564.6,buy
0.00026,85.80528000000005,42564.35,buy
0.00093,85.80621000000005,42563.85,buy
0.00078,85.80699000000006,42563.61,buy
0.0007,85.80769000000005,42563.44,buy
0.8435,86.65119000000006,42562.82,buy
0.00079,86.65198000000005,42562.79,buy
0.0013,86.65328000000005,42561.91,buy
0.00046,86.65374000000006,42561.55,buy
0.00025,86.65399000000005,42561.22,buy
0.00469,86.65868000000005,42561.0,buy
0.00279,86.66147000000005,42560.73,buy
0.00638,86.66785000000004,42560.65,buy
0.00201,86.66986000000004,42560.41,buy
0.00103,86.67089000000004,42560.06,buy
0.05529,86.72618000000004,42560.0,buy
0.018,86.74418000000004,42558.16,buy
0.2,86.94418000000005,42558.0,buy
